,MovieID,User_rate,predict_rates,diff
0,1,,7.982159085559482,
1,2,,7.622809333327973,
2,3,,7.392828131218374,
3,4,,5.868041358603441,
4,5,9.69,9.564911671810702,0.12508832818929783
5,6,,6.590259770316954,
6,7,10.32,10.07241808826163,0.2475819117383704
7,8,6.39,7.255217226477372,0.8652172264773723
8,9,,6.051424174398277,
9,10,,7.121992509805939,
10,11,,8.308765911944745,
11,12,6.0,6.728982908425861,0.728982908425861
12,13,9.01,8.520912808650616,0.48908719134938394
13,14,,7.735509549783929,
14,15,9.4,9.23224747612965,0.1677525238703499
15,16,8.91,7.867271185587854,1.042728814412146
16,17,6.39,7.449752398223753,1.0597523982237531
17,18,6.44,7.764635604006663,1.3246356040066622
18,19,10.22,9.227471003643998,0.9925289963560022
19,20,10.66,9.060241152907432,1.599758847092568
20,21,8.57,8.506830153574484,0.0631698464255166
21,22,,6.90248664554149,
22,23,,7.022584045392035,
23,24,,6.914215274366452,
24,25,,7.520907307843757,
25,26,,8.059042070727877,
26,27,7.6,8.97784090299696,1.3778409029969598
27,28,6.73,6.1516738921344984,0.578326107865502
28,29,8.77,9.751736396378409,0.9817363963784089
29,30,,5.7707917297571765,
30,31,10.47,9.612090141143156,0.8579098588568446
31,32,8.33,8.856413879860353,0.5264138798603533
32,33,,5.496946538842533,
33,34,,7.75368295967458,
34,35,10.42,10.17324868100056,0.24675131899943992
35,36,9.69,9.938986835249535,0.2489868352495357
36,37,,7.509802189020533,
37,38,,7.626134616984573,
38,39,6.68,7.122883168420962,0.44288316842096265
39,40,,7.63550574037551,
40,41,,7.872236140794771,
41,42,9.3,8.797351183598717,0.5026488164012832
42,43,,6.596719677479873,
43,44,,7.148410622690887,
44,45,,7.669005282518439,
45,46,8.67,7.809797800219572,0.8602021997804279
46,47,8.52,6.993629654473953,1.526370345526047
47,48,6.49,6.653567210322513,0.16356721032251276
48,49,8.28,8.20347641833413,0.07652358166586914
49,50,10.76,10.63553381154566,0.1244661884543401
50,51,,7.41720879748505,
51,52,9.64,7.55716390698887,2.0828360930111307
52,53,8.48,8.875595466345478,0.39559546634547793
53,54,7.46,7.488217943623108,0.028217943623108255
54,55,7.07,7.000402129241843,0.06959787075815704
55,56,7.8900000000000015,7.7789433935634165,0.11105660643658499
56,57,,8.093250003509263,
57,58,,7.6884899767538055,
58,59,,7.37018668759929,
59,60,,7.926567027087972,
60,61,6.83,6.8822612277175645,0.052261227717564473
61,62,9.01,7.964201256599655,1.0457987434003444
62,63,,6.990947971396934,
63,64,,7.743920684108387,
64,65,10.32,9.67157958071939,0.64842041928061
65,66,9.88,9.076065255729297,0.8039347442707037
66,67,,6.922724518431128,
67,68,6.19,6.858360130582925,0.6683601305829248
68,69,6.58,7.482401989406811,0.9024019894068109
69,70,,6.972303449050397,
70,71,,8.058043588767376,
71,72,,9.490531460276747,
72,73,,7.490315225837191,
73,74,,8.003095773409303,
74,75,,7.060561147901635,
75,76,,8.089169805161895,
76,77,,7.420905075613374,
77,78,,7.817486456443715,
78,79,,7.826262060906067,
79,80,,9.212077005410187,
80,81,,7.799872479321399,
81,82,,7.73015500674939,
82,83,,8.612810768659239,
83,84,,8.484459067884265,
84,85,,8.747531775020851,
85,86,,9.022327620491229,
86,87,,8.280068439367657,
87,88,10.9,9.530362786754502,1.3696372132454986
88,89,,9.68619374545599,
89,90,,7.9555080517042915,
90,91,,7.960249902675716,
91,92,,7.860413161889173,
92,93,5.08,6.821776148108519,1.741776148108519
93,94,,7.615384032790845,
94,95,3.28,5.710480831380899,2.430480831380899
95,96,,8.003815481441947,
96,97,,8.578656884531114,
97,98,,9.855574286980584,
98,99,,7.910896720592869,
99,100,,6.322180964569651,
