,MovieID,User_rate,predict_rates,diff
0,1,,9.74625319058591,
1,2,,10.378796934540357,
2,3,,9.253535051966859,
3,4,,8.242604820384392,
4,5,13.67,11.311148207466164,2.3588517925338355
5,6,,11.46858306151623,
6,7,6.83,9.514628156078624,2.684628156078624
7,8,9.2,10.094454462363911,0.8944544623639121
8,9,,8.453237341978102,
9,10,,9.894154250386856,
10,11,,11.111499778491543,
11,12,,10.873769584389178,
12,13,11.24,9.739225321952578,1.5007746780474225
13,14,,10.943334072271643,
14,15,6.0,9.085922908320379,3.085922908320379
15,16,4.5,8.098196075502255,3.598196075502255
16,17,10.08,10.62643669817771,0.5464366981777093
17,18,7.5,9.885792803498124,2.3857928034981235
18,19,13.62,11.268987769265431,2.351012230734568
19,20,10.71,9.896348432131617,0.8136515678683836
20,21,13.23,12.806710946941221,0.4232890530587792
21,22,,10.143692848973537,
22,23,,9.674169279638457,
23,24,,8.42797817012135,
24,25,,10.080362641816578,
25,26,10.51,11.562072818667492,1.052072818667492
26,27,14.3,14.326935271130976,0.02693527113097538
27,28,10.61,11.808151929602694,1.1981519296026946
28,29,6.29,12.819024160878046,6.529024160878046
29,30,,9.071576943138018,
30,31,13.14,13.039790369507138,0.1002096304928628
31,32,12.5,13.842092128858377,1.3420921288583774
32,33,,8.8460944942378,
33,34,,11.555550019056652,
34,35,14.69,13.381523598577187,1.308476401422812
35,36,14.64,14.023080887273712,0.6169191127262881
36,37,,9.216019024572264,
37,38,,10.624930443631639,
38,39,,11.46770277626502,
39,40,,10.313020200341736,
40,41,,10.481423372069358,
41,42,13.43,12.729817939111232,0.7001820608887677
42,43,11.83,9.748427694914358,2.0815723050856416
43,44,,8.893344512120107,
44,45,,11.494119899527202,
45,46,,12.12609282471061,
46,47,,12.223507159340283,
47,48,9.64,11.393313807517519,1.753313807517518
48,49,16.73,14.204930873518625,2.525069126481375
49,50,14.69,14.376007128265858,0.3139928717341416
50,51,,10.27639072331441,
51,52,,10.148486781670991,
52,53,13.52,13.945531626040868,0.42553162604086836
53,54,10.61,13.118068638171836,2.508068638171837
54,55,,10.677813128146218,
55,56,,12.006273201170856,
56,57,7.46,8.40603106275237,0.9460310627523709
57,58,,8.043756028320622,
58,59,,9.868724784720385,
59,60,,9.785077070473896,
60,61,10.37,12.203595193386368,1.833595193386369
61,62,16.58,13.853894207560511,2.726105792439487
62,63,,10.808241868750672,
63,64,10.03,9.515474327416094,0.5145256725839058
64,65,16.78,14.034193874485949,2.7458061255140525
65,66,10.08,12.435079368407191,2.355079368407191
66,67,,9.779080779132359,
67,68,16.78,13.90473483413435,2.8752651658656507
68,69,16.63,13.699593988574149,2.93040601142585
69,70,,11.073501534831573,
70,71,,9.86825663763495,
71,72,13.57,13.680933409400257,0.11093340940025698
72,73,,13.18871707485511,
73,74,,8.985412697751364,
74,75,,11.070389123335868,
75,76,,12.977460022384204,
76,77,,11.924617254890803,
77,78,,11.2944613345777,
78,79,,11.07109822927749,
79,80,,12.378092183729542,
80,81,,12.736984652554375,
81,82,,11.583410800721214,
82,83,14.35,11.904416240036232,2.4455837599637675
83,84,,11.10140302665771,
84,85,,10.610021619849281,
85,86,,10.978034016237514,
86,87,,11.965052177595854,
87,88,,11.581384058814894,
88,89,,13.12380642560469,
89,90,,11.025182213417597,
90,91,,11.91921968626098,
91,92,,11.651839758489976,
92,93,,12.80062230692487,
93,94,,11.792038719265214,
94,95,,12.169091989665562,
95,96,,11.457915191712475,
96,97,,12.525275068933384,
97,98,,11.472937034133508,
98,99,,11.59501710665948,
99,100,,9.39167478838765,
