,MovieID,User_rate,predict_rates,diff
0,1,16.68,13.017256225762628,3.662743774237372
1,2,8.14,11.14245409916096,3.0024540991609587
2,3,,10.788210175995687,
3,4,,8.22215718902874,
4,5,18.23,13.101451071287585,5.128548928712416
5,6,7.75,9.580854469398211,1.8308544693982114
6,7,4.64,11.284981872396687,6.644981872396687
7,8,12.5,12.988948434853548,0.48894843485354755
8,9,14.25,8.859226492568231,5.390773507431769
9,10,16.15,12.793746883628474,3.3562531163715246
10,11,9.98,11.690029358316766,1.7100293583167652
11,12,5.95,9.821350734252157,3.8713507342521565
12,13,16.34,12.076718225315162,4.263281774684838
13,14,6.0,9.185753991525683,3.185753991525683
14,15,9.88,11.918659993388042,2.038659993388041
15,16,13.82,9.582001751697241,4.237998248302759
16,17,9.69,10.670785002467058,0.9807850024670586
17,18,12.17,12.036645194383798,0.13335480561620194
18,19,8.86,9.876336067913831,1.0163360679138318
19,20,8.86,9.206909379313434,0.34690937931343413
20,21,7.26,10.494086581994614,3.234086581994614
21,22,9.59,10.333247395601678,0.7432473956016779
22,23,14.88,10.942136259104357,3.9378637408956436
23,24,,7.594550890422963,
24,25,12.26,10.37005842920051,1.8899415707994898
25,26,5.32,9.372926708748235,4.052926708748235
26,27,13.96,13.46677988370572,0.49322011629428
27,28,7.31,10.024382058031835,2.714382058031835
28,29,11.0,14.655468378885885,3.6554683788858853
29,30,16.83,9.220417713241122,7.609582286758876
30,31,6.92,11.12284977814162,4.202849778141619
31,32,13.28,13.50809621972101,0.22809621972101013
32,33,,8.997913898629907,
33,34,7.07,8.792294497015284,1.7222944970152838
34,35,15.22,14.343208398800279,0.8767916011997219
35,36,11.87,14.060990500067302,2.1909905000673024
36,37,13.86,10.363917006791763,3.496082993208237
37,38,10.71,11.86310848850657,1.1531084885065699
38,39,8.82,9.410431934695783,0.5904319346957827
39,40,17.36,11.70518009155265,5.654819908447349
40,41,14.93,10.030007241886118,4.899992758113882
41,42,8.91,10.360120623394328,1.4501206233943282
42,43,6.39,8.002891043457321,1.6128910434573216
43,44,11.15,8.6659744775159,2.4840255224840995
44,45,11.05,10.801863527455637,0.24813647254436333
45,46,13.38,11.227638296361194,2.1523617036388067
46,47,8.33,9.702159734500034,1.372159734500034
47,48,10.71,11.532046624461282,0.8220466244612812
48,49,8.379999999999999,11.882256331708716,3.5022563317087165
49,50,15.66,14.864383912694644,0.7956160873053566
50,51,4.93,7.348311611247528,2.4183116112475282
51,52,7.21,8.123917630528302,0.9139176305283021
52,53,8.09,12.231172278824783,4.141172278824783
53,54,5.85,11.030651743010354,5.180651743010355
54,55,7.84,9.112660344579112,1.272660344579112
55,56,13.82,11.86259067993105,1.957409320068951
56,57,,8.260531418444103,
57,58,,7.069922047512667,
58,59,10.76,9.197142413445459,1.562857586554541
59,60,15.81,12.331144460773466,3.478855539226535
60,61,13.04,11.394770770008057,1.6452292299919424
61,62,16.53,13.600245710127925,2.9297542898720756
62,63,8.96,9.933916483870576,0.9739164838705747
63,64,9.54,10.10160200833618,0.5616020083361803
64,65,6.49,10.1633346051203,3.6733346051202993
65,66,16.19,12.930426424215788,3.259573575784213
66,67,6.73,8.014559963459533,1.2845599634595324
67,68,16.05,12.77779788855695,3.2722021114430504
68,69,8.52,11.63882439167187,3.11882439167187
69,70,12.75,8.858461872831121,3.8915381271688787
70,71,,10.530272605671371,
71,72,5.56,10.97634707140111,5.41634707140111
72,73,,9.918951605960757,
73,74,10.32,8.975879799176413,1.3441202008235873
74,75,8.57,8.708736433340317,0.13873643334031627
75,76,,11.478597327573535,
76,77,,9.254402252624617,
77,78,,9.99145701483072,
78,79,,8.056404600404381,
79,80,,8.344841713945895,
80,81,,10.535455581819296,
81,82,,9.943827614057989,
82,83,,9.426179264329281,
83,84,,9.687323510094005,
84,85,,10.036180173181817,
85,86,,10.155021509177239,
86,87,,11.42709288350304,
87,88,,12.338943940798345,
88,89,,13.192066279534382,
89,90,,9.088854763869914,
90,91,,10.991889173493446,
91,92,,9.775804353509992,
92,93,,10.859049455691858,
93,94,,9.943828614950943,
94,95,,11.17982469686164,
95,96,,10.731233226084848,
96,97,,11.214935228201275,
97,98,,9.13559741868274,
98,99,,9.379145751516567,
99,100,,8.840197703486128,
