,MovieID,User_rate,predict_rates,diff
0,1,19.74,13.540068013909929,6.1999319860900695
1,2,19.54,14.18985139871974,5.350148601280258
2,3,18.52,13.528814236979803,4.991185763020196
3,4,19.59,12.500531730572275,7.089468269427725
4,5,15.22,13.831284363262501,1.3887156367374995
5,6,10.61,16.245558242356417,5.635558242356417
6,7,9.79,11.724141733291095,1.9341417332910957
7,8,7.3599999999999985,10.408038152239598,3.0480381522395996
8,9,15.27,11.328129152808117,3.9418708471918826
9,10,17.12,13.228913213911557,3.8910867860884437
10,11,17.17,15.936728367278636,1.2332716327213653
11,12,12.7,16.45950942350965,3.759509423509652
12,13,1.0500000000000007,9.365631816569387,8.315631816569386
13,14,9.93,16.22320589994935,6.293205899949349
14,15,2.5,8.526869659316112,6.026869659316112
15,16,2.9399999999999995,7.084283221955644,4.144283221955645
16,17,3.33,11.905023775929308,8.575023775929308
17,18,9.2,10.576875322641914,1.376875322641915
18,19,4.54,12.936344268278422,8.396344268278423
19,20,12.99,12.667367729493037,0.3226322705069631
20,21,17.21,17.072555113731823,0.1374448862681774
21,22,18.18,14.60820042130207,3.571799578697929
22,23,2.0700000000000003,12.545308813310633,10.475308813310633
23,24,17.07,10.077043979353263,6.992956020646737
24,25,17.31,14.458697181758708,2.8513028182412903
25,26,19.83,16.40300148818986,3.4269985118101367
26,27,13.57,17.27745597461805,3.7074559746180498
27,28,12.7,16.088073509171714,3.388073509171715
28,29,20.32,17.18451912873235,3.1354808712676494
29,30,13.77,13.310951460722219,0.4590485392777808
30,31,16.34,17.26551275629396,0.9255127562939585
31,32,15.71,17.201973465779044,1.4919734657790436
32,33,14.59,11.948399247800484,2.6416007521995155
33,34,17.12,15.259801886445528,1.860198113554473
34,35,13.67,17.101406518761532,3.4314065187615324
35,36,13.04,16.780041718649606,3.740041718649607
36,37,11.34,10.055802983370402,1.284197016629598
37,38,17.17,14.425424452902856,2.7445755470971456
38,39,18.91,16.31766285983898,2.592337140161021
39,40,19.54,15.195265574049914,4.344734425950085
40,41,18.91,12.99865916612955,5.911340833870451
41,42,16.58,16.81844319102597,0.2384431910259721
42,43,4.69,10.891202097153952,6.201202097153952
43,44,13.28,8.071709882481592,5.208290117518407
44,45,13.86,14.974692813318931,1.114692813318932
45,46,7.8,15.014213179830561,7.214213179830561
46,47,20.08,16.42014328912068,3.6598567108793176
47,48,17.41,15.853915450871028,1.5560845491289719
48,49,13.23,17.263555420929176,4.033555420929176
49,50,20.130000000000006,17.527457946589564,2.602542053410442
50,51,14.01,14.233512991547391,0.22351299154739124
51,52,15.27,15.137086374818924,0.1329136251810752
52,53,12.17,17.059801934218424,4.889801934218424
53,54,17.55,17.323343604564617,0.22665639543538418
54,55,19.93,13.157025935832786,6.772974064167213
55,56,10.9,15.749448638788792,4.849448638788791
56,57,17.94,9.09546623774229,8.844533762257711
57,58,11.58,7.34360017862147,4.23639982137853
58,59,8.33,12.471166208723224,4.141166208723224
59,60,3.52,10.159186478548992,6.639186478548993
60,61,8.09,17.264432485471676,9.174432485471677
61,62,6.49,16.911904313524502,10.421904313524502
62,63,18.43,14.066627683439496,4.363372316560504
63,64,15.81,11.303512474230244,4.5064875257697565
64,65,14.25,17.07017096317678,2.8201709631767784
65,66,12.07,16.542274892793046,4.472274892793045
66,67,8.82,11.12372538359516,2.303725383595159
67,68,19.880000000000006,16.94415078443256,2.9358492155674476
68,69,8.86,16.873366382170545,8.013366382170545
69,70,15.66,14.635084743100384,1.0249152568996163
70,71,19.2,13.261009911347358,5.938990088652641
71,72,18.09,17.576632741838658,0.5133672581613418
72,73,20.130000000000006,16.65888725838456,3.471112741615446
73,74,16.15,12.919154358683226,3.2308456413167725
74,75,18.86,14.515233621627072,4.344766378372928
75,76,15.95,17.124175029847425,1.1741750298474258
76,77,15.37,16.0903164225168,0.7203164225168006
77,78,16.29,16.84620425433137,0.5562042543313694
78,79,17.07,15.967196020185323,1.1028039798146771
79,80,20.130000000000006,17.121643196881315,3.0083568031186907
80,81,15.56,16.416377329070368,0.8563773290703676
81,82,18.86,15.368109944018974,3.4918900559810258
82,83,20.17,17.3623149161063,2.807685083893702
83,84,10.81,14.890906211286858,4.080906211286857
84,85,15.37,15.816390169082204,0.4463901690822052
85,86,12.55,12.401414779318502,0.1485852206814986
86,87,16.44,16.052254183193313,0.38774581680668874
87,88,17.46,15.851813873254711,1.6081861267452897
88,89,19.74,17.70809414216965,2.031905857830349
89,90,20.17,15.049094487902465,5.120905512097536
90,91,19.59,15.711051952851747,3.8789480471482527
91,92,18.72,15.893629466417229,2.82637053358277
92,93,18.43,16.622399571875683,1.8076004281243172
93,94,13.09,13.643971992683412,0.5539719926834117
94,95,19.2,14.586055419997853,4.613944580002146
95,96,19.98,15.153015780353938,4.826984219646063
96,97,6.39,15.02259042511639,8.63259042511639
97,98,16.83,16.46669731602379,0.36330268397620813
98,99,19.83,14.05794545300043,5.772054546999568
99,100,11.0,16.319378147734295,5.3193781477342945
