,MovieID,User_rate,predict_rates,diff
0,1,17.84,12.23170111341126,5.60829888658874
1,2,5.51,9.790394021872764,4.280394021872764
2,3,10.27,11.541060873299696,1.271060873299696
3,4,7.46,9.80278526821214,2.3427852682121406
4,5,3.14,10.55982987189692,7.419829871896919
5,6,11.39,12.813903898552047,1.4239038985520462
6,7,11.05,10.433682308464785,0.6163176915352153
7,8,2.6500000000000004,10.297799866939531,7.647799866939531
8,9,11.39,11.945164990489188,0.5551649904891871
9,10,12.12,12.644319192416097,0.5243191924160975
10,11,16.29,12.594246685826402,3.695753314173597
11,12,4.74,11.64977538725339,6.90977538725339
12,13,4.11,8.369262336483054,4.2592623364830535
13,14,2.7,11.21126188537373,8.511261885373731
14,15,4.4,8.595349268036605,4.195349268036605
15,16,5.66,9.341415188060916,3.6814151880609156
16,17,1.92,8.718929514838532,6.798929514838532
17,18,15.08,11.137383138330371,3.942616861669629
18,19,13.48,11.797545650178131,1.6824543498218691
19,20,7.75,10.915060036571536,3.1650600365715356
20,21,2.75,11.229183210361747,8.479183210361747
21,22,10.51,11.311429155093862,0.8014291550938619
22,23,13.28,12.304968571511727,0.975031428488272
23,24,14.25,11.165422520992669,3.084577479007331
24,25,5.81,10.666487967663274,4.856487967663274
25,26,2.99,10.824501372409031,7.834501372409031
26,27,15.56,13.034972363129892,2.5250276368701083
27,28,16.15,13.675661047247377,2.474338952752621
28,29,1.58,11.178933241165698,9.598933241165698
29,30,16.490000000000002,12.009746995183992,4.48025300481601
30,31,7.3599999999999985,11.790132040643222,4.430132040643223
31,32,17.5,13.760778568369409,3.7392214316305914
32,33,6.34,10.124395877615672,3.7843958776156725
33,34,9.11,11.19748937081315,2.0874893708131506
34,35,15.32,12.881261423372745,2.438738576627255
35,36,13.14,13.045361541094,0.09463845890600098
36,37,12.41,10.519736492916337,1.890263507083663
37,38,14.54,12.567263506297806,1.9727364937021932
38,39,16.83,11.527967235271564,5.302032764728434
39,40,8.33,11.640888141207371,3.3108881412073714
40,41,6.29,10.930734495407807,4.6407344954078065
41,42,5.9,11.429121020346791,5.529121020346791
42,43,11.49,11.727317241239863,0.23731724123986275
43,44,12.17,10.33198921382403,1.8380107861759694
44,45,11.1,11.920229513452869,0.820229513452869
45,46,15.27,11.991939253178343,3.278060746821657
46,47,19.59,13.44487523151042,6.1451247684895804
47,48,17.94,13.100186077842316,4.839813922157685
48,49,11.63,13.233019300948154,1.6030193009481533
49,50,3.28,12.989747626284766,9.709747626284766
50,51,11.68,9.75814171602234,1.9218582839776595
51,52,7.17,10.133347657902624,2.9633476579026237
52,53,12.94,12.64077027259615,0.29922972740384957
53,54,11.53,13.293857480238335,1.763857480238336
54,55,16.87,12.544949721765715,4.325050278234286
55,56,6.97,11.616835138145243,4.646835138145243
56,57,13.96,11.027597986062803,2.932402013937198
57,58,12.41,9.246949865232493,3.1630501347675075
58,59,7.939999999999999,11.45991977200338,3.519919772003381
59,60,8.43,11.845958412859604,3.415958412859604
60,61,9.5,13.01522061237223,3.5152206123722305
61,62,17.7,14.469321459070406,3.2306785409295937
62,63,18.77,12.549384305877398,6.220615694122602
63,64,15.61,11.64109156591392,3.96890843408608
64,65,8.86,11.854794718017216,2.994794718017216
65,66,17.17,13.192657004802445,3.9773429951975565
66,67,13.86,11.95089024741691,1.90910975258309
67,68,19.93,14.077398804753392,5.852601195246608
68,69,17.41,12.833547763128724,4.576452236871276
69,70,17.36,12.419848810329862,4.9401511896701376
70,71,15.76,12.708892476699647,3.0511075233003524
71,72,15.47,14.26141072195326,1.208589278046741
72,73,17.36,13.643231024481382,3.716768975518617
73,74,12.55,11.345264889752906,1.2047351102470945
74,75,5.51,11.934066074025688,6.4240660740256885
75,76,16.92,14.287698564342502,2.6323014356574994
76,77,17.6,13.887720295639657,3.712279704360345
77,78,19.880000000000006,14.331832985421432,5.548167014578574
78,79,16.97,13.1041893335928,3.8658106664071994
79,80,15.81,13.244022707927538,2.5659772920724624
80,81,8.82,12.530298109641093,3.7102981096410925
81,82,15.81,13.957584615356975,1.8524153846430256
82,83,16.83,13.58907978578697,3.2409202142130287
83,84,16.15,13.67000123606162,2.4799987639383794
84,85,15.13,12.748812580279747,2.381187419720254
85,86,12.36,13.564531120255797,1.2045311202557976
86,87,17.36,13.688398697830628,3.671601302169371
87,88,16.92,14.458173254060052,2.46182674593995
88,89,16.92,15.464025277215672,1.4559747227843296
89,90,14.59,13.873741086903447,0.7162589130965529
90,91,16.34,14.42617650579861,1.9138234942013899
91,92,18.38,13.942827861553614,4.437172138446385
92,93,16.34,14.71802455695641,1.6219754430435902
93,94,15.32,14.313177592833185,1.0068224071668155
94,95,14.59,13.377852253161072,1.2121477468389283
95,96,13.57,14.167764145037928,0.5977641450379281
96,97,15.66,14.051278317166345,1.6087216828336555
97,98,9.35,11.279814941256834,1.9298149412568346
98,99,13.48,12.980471615244987,0.4995283847550134
99,100,12.99,11.617537280033076,1.372462719966924
