,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
47,7.75,1.4399999999999995,2.5,5.56,1.5299999999999994,1.4399999999999995,19.25,11.58,3.04,2.3100000000000005,11.63,11.15,1.0500000000000007,11.87,13.04,1.4399999999999995,3.72,1.5299999999999994,1.6300000000000008,19.64,12.26,6.39,3.86,2.890000000000001,2.26,6.15,18.33,11.63,19.5,4.98,14.06,19.5,1.58,2.17,18.82,6.63,15.76,6.92,18.18,13.33,2.8000000000000007,10.27,1.58,6.05,3.86,1.92,1.83,11.39,11.15,19.54,2.8000000000000007,2.17,13.67,12.21,10.17,19.4,14.06,2.3100000000000005,1.58,1.92,14.88,14.88,20.130000000000006,11.05,6.39,6.78,3.04,17.55,14.64,3.14,,,12.36,,,,,,,,3.14,,,,14.93,,,,,,,,,,,,,,,
49,,13.86,9.2,,13.14,2.84,6.05,13.72,,14.79,14.3,14.25,11.73,14.06,10.27,7.17,10.66,11.53,9.59,11.19,14.54,15.08,11.0,,12.17,13.38,10.95,15.71,14.88,,4.25,13.91,,,15.13,14.2,8.57,12.94,11.83,9.4,,13.38,,,12.02,15.27,11.63,14.5,15.76,13.23,4.83,,14.11,9.16,14.69,11.24,,,12.75,11.49,8.52,14.5,15.22,,15.17,14.59,,14.83,13.62,8.67,,,,,,,,,,,,,,,,,,,,13.04,,11.1,,,,,,,,
59,,10.71,,,19.880000000000006,16.58,11.29,8.67,,4.69,3.67,2.75,13.14,18.14,9.93,18.04,7.26,6.29,6.29,5.37,12.5,5.13,14.4,,10.22,10.37,18.38,5.13,15.51,4.01,10.85,18.04,,16.58,18.52,14.54,,15.61,5.32,5.13,11.68,8.48,,,4.3,3.82,10.51,10.37,13.43,17.5,8.52,4.3,10.71,11.53,5.76,12.94,,,10.13,11.68,18.67,8.82,10.37,12.8,18.33,10.85,,12.89,10.56,6.1,19.25,,,,,,,,,,,,,,,,,,,,,19.74,,,,15.22,,,,
201,11.1,17.5,5.42,,12.8,7.07,16.34,8.04,,17.17,14.83,13.23,2.84,6.34,5.85,1.2899999999999991,12.94,12.41,16.490000000000002,1.7799999999999994,10.37,4.16,2.26,,14.64,5.71,1.83,15.47,3.96,9.06,4.59,5.22,,2.5,3.96,4.54,14.25,7.31,18.82,7.07,19.11,9.45,,,11.53,7.26,12.5,17.17,1.4900000000000002,18.18,7.07,10.17,12.36,13.33,3.28,15.13,,,11.39,16.490000000000002,8.96,14.35,15.37,16.1,4.2,8.33,4.35,16.63,15.71,8.379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,12.7,3.82,2.5500000000000007,7.3599999999999985,18.04,13.52,13.09,17.259999999999998,1.9700000000000009,9.64,11.63,15.81,3.18,15.95,13.91,5.66,15.37,4.3,5.66,13.09,14.3,7.26,9.88,11.34,7.3599999999999985,11.68,8.18,10.9,14.74,7.26,11.92,12.75,12.55,14.79,17.07,14.11,2.02,11.58,9.5,11.58,17.7,9.64,4.06,2.02,9.88,15.81,12.8,13.33,11.92,13.67,14.83,7.5,13.96,17.41,5.42,6.1,1.9700000000000009,1.1899999999999995,5.27,4.35,12.41,13.18,2.5,7.3599999999999985,17.36,16.05,2.0700000000000003,10.56,11.44,11.53,,,,,,,,,,,,,,,,,16.15,,,,,,,,,,13.48,,2.17,2.460000000000001
275,1.7799999999999994,12.07,16.15,2.02,18.57,4.88,20.17,12.8,6.24,2.17,12.02,16.97,14.16,13.77,2.890000000000001,2.890000000000001,4.88,7.84,1.7799999999999994,12.7,17.89,3.72,2.17,1.1899999999999995,12.07,15.27,11.34,15.71,13.91,1.9700000000000009,16.68,18.14,1.7799999999999994,4.4,4.93,14.83,1.92,1.7799999999999994,4.06,1.58,1.92,16.05,1.7799999999999994,1.92,8.86,13.38,1.2400000000000002,13.67,10.76,16.15,18.43,12.41,17.36,18.57,16.63,17.89,1.1899999999999995,1.1899999999999995,10.9,1.7799999999999994,13.86,9.16,12.12,16.05,15.81,15.42,3.82,10.32,12.55,2.17,,,,,,3.28,,,2.8000000000000007,,,,,,,,,,,,,,,,,,,15.76,,
316,10.03,5.17,15.32,5.42,17.89,2.460000000000001,15.32,6.39,3.43,9.98,15.27,10.81,4.16,2.5,13.62,17.6,14.16,4.11,6.92,12.8,13.91,2.6,2.17,4.64,5.76,5.81,14.59,6.87,16.68,8.67,4.4,14.16,9.16,5.61,4.98,6.53,5.71,5.81,10.13,14.16,3.91,7.8900000000000015,4.59,2.7,8.43,7.3599999999999985,5.85,9.93,15.13,11.83,13.67,10.95,14.69,6.87,3.77,5.95,3.38,2.3599999999999994,10.71,13.91,11.97,14.35,4.88,4.4,14.79,14.11,6.05,14.2,7.84,3.43,,,,,,,,,,,6.92,,,,,,,,,,9.88,,,,,,,,,
333,12.8,6.1,14.83,4.25,12.94,13.52,17.21,17.65,4.3,12.94,11.97,14.16,16.78,12.31,7.8,3.33,12.17,9.98,6.1,7.46,17.31,11.68,3.82,1.9700000000000009,3.04,6.97,15.9,6.34,9.2,5.85,16.0,16.15,7.41,12.7,6.53,17.94,1.2400000000000002,10.03,11.34,12.55,4.35,13.91,11.63,5.17,16.73,10.42,1.4900000000000002,15.13,13.28,6.0,4.88,10.22,10.17,18.52,8.82,5.22,4.74,4.45,2.84,8.91,16.19,16.78,11.44,12.75,7.31,13.62,6.15,11.97,17.07,5.9,,,,,15.13,,,,,,,,,,,,,,,,,,15.61,1.83,2.41,2.210000000000001,1.0999999999999996,3.4800000000000004,7.5,9.93
360,,12.94,7.21,5.27,17.5,3.5700000000000003,16.15,17.5,,19.880000000000006,17.46,11.0,7.46,9.59,14.4,10.71,18.77,3.77,4.3,4.88,10.27,8.18,7.7,,5.9,10.13,7.75,8.77,10.66,7.8,15.51,12.41,6.92,6.05,14.54,5.17,,3.18,12.46,15.42,2.6500000000000004,15.71,9.16,,5.66,13.18,12.8,16.0,17.17,18.86,2.6500000000000004,9.11,16.05,12.5,4.74,12.5,,,10.85,6.73,11.87,16.87,14.64,8.67,11.29,11.58,,16.240000000000002,8.96,7.84,,,,,,,5.32,,,,,,,,,,,,,,,3.4800000000000004,,,,,,,5.37,
420,8.86,2.3599999999999994,6.63,1.92,11.29,2.17,5.51,5.17,2.17,11.15,11.58,11.44,11.73,6.53,12.89,15.51,1.9700000000000009,15.71,11.63,11.63,4.64,7.12,13.91,2.17,2.84,11.83,9.25,3.4800000000000004,14.35,11.92,10.51,11.53,6.15,8.57,18.38,12.89,7.99,15.08,11.24,11.34,3.14,13.14,1.6300000000000008,2.3599999999999994,11.53,14.54,13.72,13.14,12.7,14.93,2.0700000000000003,8.18,17.84,13.33,2.5,17.5,2.890000000000001,1.5299999999999994,9.25,7.8900000000000015,11.24,14.11,11.39,2.210000000000001,1.58,15.17,2.0700000000000003,3.96,14.16,9.64,,,,,4.98,,,,,,,,,,10.37,,,,,,,,,,,,,10.47,,
441,9.64,6.97,6.78,4.74,15.71,13.28,14.5,19.2,6.15,4.93,10.37,8.57,5.17,18.77,19.16,4.2,14.88,7.07,14.5,14.5,8.86,10.17,9.83,9.64,7.26,4.06,14.3,17.07,15.03,8.82,9.06,13.14,4.98,6.68,9.98,19.11,2.3599999999999994,11.0,11.53,11.24,8.09,5.37,3.5700000000000003,,13.62,12.55,8.04,14.11,18.18,8.620000000000001,7.41,8.91,6.73,19.11,9.4,14.69,,,6.92,8.77,14.01,18.43,7.21,14.83,13.04,15.32,12.17,18.23,13.96,5.56,,,,,,,,,11.58,,,,,,,,,,,,,,,,,12.17,,,,
465,,20.17,,,16.34,6.73,15.17,11.53,,9.25,15.76,1.2899999999999991,14.59,6.44,6.87,4.74,15.71,13.86,4.93,11.44,14.01,15.03,4.64,,9.25,15.32,12.55,14.06,17.8,,5.32,6.39,,5.51,17.84,13.52,,18.52,2.02,16.490000000000002,4.01,3.86,,,3.18,14.16,10.47,11.0,14.98,12.02,9.35,9.45,9.64,12.46,,12.65,,,3.4800000000000004,5.81,2.5,13.18,7.02,,14.4,18.38,,8.43,13.09,1.3900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,14.88,20.08,1.3900000000000006,1.7300000000000004,10.95,19.83,17.21,18.14,13.52,15.61,1.3900000000000006,5.61,2.84,7.21,10.61,14.5,1.2400000000000002,6.97,1.2400000000000002,1.1899999999999995,11.58,19.06,17.8,5.81,6.0,10.56,15.42,1.2899999999999991,19.74,6.0,1.3900000000000006,14.98,1.7799999999999994,14.16,18.86,1.1899999999999995,3.77,5.76,10.37,1.0999999999999996,5.9,11.87,15.66,2.7,7.07,17.12,15.42,19.880000000000006,11.29,15.32,1.3900000000000006,1.1899999999999995,10.95,6.05,5.13,10.85,12.41,1.9700000000000009,4.01,14.25,6.87,10.42,10.56,12.46,1.1899999999999995,15.47,1.3900000000000006,18.04,17.36,3.43,,,,,,,,,1.1899999999999995,,,,,,,,,,,,,,,,,,,,,
514,12.55,12.02,8.72,,7.17,2.210000000000001,14.16,12.5,,8.04,4.16,14.64,13.82,14.79,9.5,11.0,6.63,14.69,10.08,9.69,8.86,9.79,14.54,,10.42,10.47,14.54,10.76,14.54,,7.3599999999999985,13.43,11.87,,14.59,12.26,12.02,14.3,10.27,10.51,13.77,12.21,,,12.8,13.28,12.36,9.35,12.89,15.32,7.02,1.4399999999999995,10.22,15.51,11.78,12.8,12.75,,12.07,13.04,9.06,12.41,14.88,8.52,11.97,10.13,,9.59,12.36,8.43,,11.78,,,,,,,,,,,,,,,,,,,,,7.41,,,,,,,
535,13.14,1.4900000000000002,12.31,9.35,18.52,15.56,10.32,15.71,4.69,14.64,15.13,9.88,7.31,6.58,16.34,16.58,14.4,18.48,7.07,5.81,10.95,14.5,16.87,4.54,4.54,12.8,14.11,8.379999999999999,19.2,3.28,13.04,9.79,6.29,5.85,19.45,19.74,4.54,18.43,11.24,12.94,16.73,7.26,5.95,7.84,6.1,12.12,8.91,13.28,16.05,18.28,2.3100000000000005,1.34,10.27,3.5700000000000003,9.74,7.8900000000000015,13.14,1.0999999999999996,3.72,14.4,14.83,19.2,13.14,13.57,9.5,18.67,4.69,15.13,14.79,6.15,,,,,,,,13.96,,,,,,,,,,,14.11,,,,,,,,,,,10.85
573,11.87,11.97,8.379999999999999,7.21,17.8,10.47,19.98,13.04,,8.620000000000001,10.56,14.11,13.28,12.21,18.57,12.8,11.49,8.57,12.46,4.54,10.56,12.21,14.2,,7.21,12.55,14.45,11.92,12.75,10.56,11.68,14.2,11.15,9.5,17.21,12.7,7.31,11.34,11.53,9.98,9.45,11.19,3.43,,12.36,9.83,11.83,10.71,15.17,18.14,9.4,8.86,10.71,11.92,14.25,12.94,,,11.34,14.64,13.18,12.89,11.29,9.2,14.59,15.03,13.91,13.67,12.12,8.96,,10.37,13.91,,,,,,,,5.03,,,,,12.31,,,,,,,,,,,,,,
676,13.72,13.23,5.17,1.8699999999999992,13.67,12.94,4.45,12.7,12.21,11.63,4.93,12.94,13.82,11.63,13.77,15.13,7.75,15.13,13.57,4.45,5.85,10.81,10.81,7.8900000000000015,5.9,4.74,15.61,7.07,14.06,5.9,12.99,8.379999999999999,4.3,10.81,15.32,14.59,14.11,12.5,8.48,5.03,4.3,13.86,4.83,3.14,7.17,13.77,6.92,7.07,15.81,15.13,4.3,2.460000000000001,14.35,12.55,7.3599999999999985,11.53,4.83,1.92,5.85,15.56,12.21,8.28,6.39,3.14,10.13,14.54,5.61,8.91,9.2,6.15,,,,5.85,,,,,,,,,,,,,,,,,,,,,15.81,,,6.44,,
680,,15.32,15.37,,3.04,11.19,15.56,18.33,,13.52,17.21,14.3,12.8,14.25,2.119999999999999,12.07,14.25,2.3599999999999994,15.03,15.76,1.8699999999999992,10.13,4.35,,9.79,16.0,1.58,10.66,14.88,12.8,1.92,16.34,18.57,1.6799999999999995,14.06,13.67,,12.5,14.25,14.16,15.17,16.53,,,13.33,13.62,14.83,16.240000000000002,9.74,13.28,1.6300000000000008,3.04,16.15,12.36,5.66,16.44,,,13.33,6.78,12.31,17.84,16.29,11.92,10.66,13.82,,13.48,11.73,2.3100000000000005,,,,,,,,,2.6,,,13.77,16.39,,,,,,,,,,,,,,,,,
683,,10.51,13.52,,5.51,13.43,13.18,13.33,,14.88,15.61,13.18,12.31,13.09,7.41,5.13,10.42,14.3,13.48,12.46,13.62,13.82,,,13.48,13.09,13.96,10.27,14.88,,17.94,8.91,11.97,,15.22,12.41,12.36,14.83,9.11,16.29,13.52,12.75,,,12.94,8.67,8.28,13.18,11.44,9.2,12.46,12.26,8.77,7.75,10.22,12.8,13.72,,12.17,11.83,12.12,13.14,12.99,10.61,14.88,13.52,,13.33,11.78,13.96,,,,,11.97,,,,,,,,,15.81,,,,,16.53,,,,,,,,,,,
686,,19.01,19.64,19.59,4.45,5.71,18.96,18.14,1.1899999999999995,19.5,19.11,5.27,2.119999999999999,16.1,2.119999999999999,18.38,10.17,16.83,17.990000000000006,16.19,19.74,1.5299999999999994,1.5299999999999994,1.4900000000000002,1.1500000000000004,15.81,1.83,15.71,19.74,5.76,1.6300000000000008,19.59,1.92,15.76,20.17,19.2,19.16,19.64,15.71,16.240000000000002,5.71,19.880000000000006,2.5500000000000007,,1.6300000000000008,1.6300000000000008,1.92,1.4900000000000002,1.6799999999999995,18.91,1.4900000000000002,1.4900000000000002,19.83,1.7300000000000004,1.4900000000000002,18.91,5.08,4.59,1.4900000000000002,1.4900000000000002,19.2,19.54,16.1,1.5299999999999994,4.98,11.53,1.5299999999999994,17.31,1.1500000000000004,1.5299999999999994,,,,,,,,,,17.07,,,,,,,,,,,,,,,,,,,,
704,11.39,11.97,6.63,1.2899999999999991,9.83,9.2,13.38,3.82,1.0500000000000007,8.77,11.87,10.17,12.6,9.88,9.74,1.83,10.76,10.51,7.07,3.14,11.68,11.63,5.37,1.58,10.85,10.95,12.26,10.9,14.69,9.4,11.05,10.56,6.24,11.24,14.3,13.67,1.1500000000000004,10.71,10.85,10.9,10.32,10.81,7.5,1.2899999999999991,10.61,10.95,8.43,10.61,10.66,14.25,11.24,10.76,13.82,10.71,11.1,10.61,1.0999999999999996,1.1899999999999995,10.13,9.59,10.66,11.34,14.01,9.11,12.31,10.76,2.890000000000001,11.29,14.3,8.72,1.4399999999999995,1.6300000000000008,1.2400000000000002,1.5299999999999994,1.4900000000000002,13.86,1.5299999999999994,1.6300000000000008,1.6799999999999995,1.5299999999999994,1.2899999999999991,1.3900000000000006,1.2400000000000002,1.4900000000000002,1.4399999999999995,1.34,1.4900000000000002,1.1500000000000004,1.3900000000000006,1.0500000000000007,1.4399999999999995,1.2899999999999991,1.4900000000000002,1.2899999999999991,1.58,1.34,1.1500000000000004,10.51,1.1500000000000004,1.1500000000000004
