,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21,,,,,3.2300000000000004,,4.2,4.45,,,,,4.2,,6.92,4.93,3.96,12.46,4.2,3.86,5.03,,,,,,4.74,7.07,3.04,,5.08,3.77,,,4.59,5.51,,,,,,4.5,,,,,7.75,7.12,14.54,5.61,,,6.78,5.13,6.19,4.35,,6.24,,,7.12,11.87,,,4.69,6.15,,12.99,5.61,,,,,,,,,,,,,,4.35,,,,,,,,4.2,,,,,,,,,
75,,,,,1.1899999999999995,1.0500000000000007,4.64,8.28,,,1.8699999999999992,2.8000000000000007,1.6300000000000008,13.38,1.34,1.34,5.95,6.49,12.36,12.41,7.12,8.379999999999999,20.17,,5.47,3.86,1.1899999999999995,6.63,8.43,,1.34,7.6,,3.62,6.24,1.7300000000000004,,1.4900000000000002,9.06,14.11,,2.26,,1.1899999999999995,1.0500000000000007,3.96,12.12,11.44,19.69,1.7300000000000004,,1.4900000000000002,3.09,4.59,8.28,14.06,1.1500000000000004,,1.4399999999999995,,1.0500000000000007,16.92,,,5.32,11.63,,1.5299999999999994,1.34,1.7799999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.6799999999999995,1.2899999999999991,19.54,13.23,1.2899999999999991,1.4399999999999995,15.17,13.48,5.22,12.89,2.0700000000000003,8.33,1.4900000000000002,1.34,1.2899999999999991,1.2899999999999991,11.73,1.1899999999999995,13.23,18.96,1.34,7.02,1.6300000000000008,1.2899999999999991,1.83,1.3900000000000006,19.06,3.82,1.58,10.56,1.34,14.59,1.7300000000000004,15.56,1.4399999999999995,1.5299999999999994,4.5,4.45,1.34,1.9700000000000009,1.6799999999999995,1.3900000000000006,1.2400000000000002,1.6300000000000008,1.8699999999999992,1.3900000000000006,2.17,1.34,12.99,1.2899999999999991,1.8699999999999992,1.4399999999999995,14.79,15.51,1.1500000000000004,7.7,1.6799999999999995,1.3900000000000006,1.3900000000000006,1.2899999999999991,12.8,13.33,12.89,19.2,1.2899999999999991,19.74,1.2400000000000002,17.17,1.4399999999999995,1.4900000000000002,1.3900000000000006,1.3900000000000006,1.4900000000000002,1.58,10.61,1.58,1.83,13.09,1.4900000000000002,14.64,1.6799999999999995,1.7799999999999994,11.29,1.58,1.58,1.83,2.460000000000001,14.06,1.8699999999999992,1.7300000000000004,1.2899999999999991,1.4900000000000002,8.52,1.58,1.8699999999999992,11.1,11.92,1.4399999999999995,1.3900000000000006,1.4399999999999995
269,3.77,3.38,3.77,3.09,1.5299999999999994,3.04,3.52,12.65,3.77,3.04,4.74,4.74,3.2300000000000004,13.09,3.2300000000000004,4.79,6.49,6.68,5.66,5.56,3.82,3.33,4.74,5.66,3.28,3.96,18.91,7.8,14.45,3.77,7.41,2.26,3.2300000000000004,4.11,11.49,5.81,3.09,5.9,3.28,3.18,3.52,4.79,3.77,3.77,3.96,4.35,6.92,3.28,10.08,17.75,2.17,3.33,6.24,13.33,14.98,5.95,12.7,,3.2300000000000004,3.2300000000000004,4.5,3.67,3.82,3.33,10.13,5.22,3.33,15.66,15.08,3.33,,,,,,14.74,,,,,,,,,,,,,,,11.63,,,,,,,,,
280,10.42,1.6300000000000008,10.13,1.3900000000000006,2.99,1.2899999999999991,3.67,3.52,9.54,10.32,1.5299999999999994,1.34,3.43,1.3900000000000006,14.54,2.5,4.4,19.3,10.32,3.67,1.1899999999999995,1.4399999999999995,1.6799999999999995,1.5299999999999994,1.4900000000000002,1.4900000000000002,1.2400000000000002,1.2400000000000002,17.6,1.2899999999999991,3.86,10.9,1.2899999999999991,1.4399999999999995,10.66,3.33,1.2899999999999991,10.13,1.2400000000000002,1.3900000000000006,5.47,5.61,1.3900000000000006,1.2899999999999991,1.3900000000000006,4.64,1.2899999999999991,15.81,1.2899999999999991,18.18,1.5299999999999994,1.34,12.55,17.84,1.3900000000000006,17.07,1.58,1.8699999999999992,1.3900000000000006,1.2400000000000002,1.2400000000000002,2.5,1.3900000000000006,1.58,15.81,1.6300000000000008,3.38,1.3900000000000006,18.28,1.2400000000000002,4.69,5.27,5.27,5.27,5.27,5.03,3.86,16.240000000000002,4.93,3.77,4.93,4.2,3.91,3.77,3.62,2.84,11.1,2.02,9.2,1.83,16.1,10.56,3.4800000000000004,4.69,10.32,10.51,3.96,10.13,2.0700000000000003,2.210000000000001
305,,,,,10.51,,5.37,3.96,,,,,8.28,,8.28,1.3900000000000006,3.91,3.67,4.64,4.01,3.91,,,,,3.33,6.44,3.28,11.19,,6.68,8.04,,2.210000000000001,7.7,12.65,,,,,,4.45,,,,5.27,,2.460000000000001,3.28,12.5,,,12.6,3.33,,3.18,,,,,3.28,4.16,,,5.27,3.28,,3.28,2.7,,,,,,,,,5.27,,,,,,5.32,,,,,,,,,,,,,,5.27,,
372,,4.45,,,14.54,,9.25,1.58,,,4.74,4.2,1.0999999999999996,2.5500000000000007,2.210000000000001,8.14,6.34,2.119999999999999,3.14,1.0999999999999996,17.7,2.26,2.75,,1.3900000000000006,6.49,4.5,2.5,1.8699999999999992,,4.11,2.5,,6.83,3.33,4.83,,,7.55,1.83,1.58,19.93,,,,4.2,2.119999999999999,2.460000000000001,3.82,17.89,4.93,9.35,19.64,2.41,,10.03,,,,,3.09,3.09,,,4.25,10.85,,6.24,17.41,14.88,1.2899999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,4.74,,3.72,10.71,,,,,4.74,,5.08,5.56,10.27,4.54,3.91,3.96,12.84,,,,,8.33,6.44,6.92,7.26,,9.16,8.14,,8.04,11.87,7.41,,,,,4.2,8.33,,,,,,,12.17,6.73,,,12.84,11.1,,8.67,,,,,8.09,9.69,,,14.2,7.939999999999999,,7.46,9.88,9.64,,,,,,,,,,,,,,,,,12.65,,,,,,,,,4.88,,,5.37,
439,12.99,10.51,9.64,1.83,6.92,14.54,2.5500000000000007,7.84,1.8699999999999992,1.8699999999999992,2.210000000000001,4.25,2.210000000000001,4.16,2.460000000000001,5.17,3.33,7.99,10.22,10.51,5.56,2.119999999999999,3.18,2.119999999999999,4.11,4.59,15.61,6.92,2.119999999999999,3.62,13.28,8.72,2.26,3.28,2.119999999999999,13.48,2.84,6.78,4.01,5.42,7.6,4.93,1.7799999999999994,1.7799999999999994,12.94,9.25,4.88,2.7,5.9,11.87,5.08,12.26,11.58,13.91,16.34,2.5,2.8000000000000007,2.6500000000000004,3.5700000000000003,2.460000000000001,11.53,11.58,5.76,3.18,3.5700000000000003,5.56,3.04,6.15,10.27,2.75,,,,,,,,,,,,,,,,,,,,,,10.56,,,,,,,,
445,6.78,1.2899999999999991,4.2,1.6300000000000008,1.83,6.63,1.34,1.6300000000000008,14.16,10.17,6.87,2.460000000000001,2.5500000000000007,1.3900000000000006,2.5500000000000007,5.42,1.8699999999999992,12.31,6.05,5.95,1.9700000000000009,1.5299999999999994,8.77,7.8900000000000015,4.3,1.2899999999999991,9.25,4.74,1.6799999999999995,8.379999999999999,1.4399999999999995,9.98,9.35,1.6300000000000008,1.58,6.39,4.2,3.5700000000000003,1.4900000000000002,3.96,1.5299999999999994,1.2400000000000002,8.28,12.46,2.99,1.2400000000000002,14.06,13.86,4.88,4.06,4.83,2.5,6.0,6.29,13.18,1.4399999999999995,11.05,5.71,12.84,2.7,3.82,14.2,3.96,14.5,7.8900000000000015,3.09,9.88,13.91,1.4399999999999995,6.92,,,,,,,,,,,,,,,,,,6.44,,,,10.51,,,,,,,,
